stimulus,correct_answer,living_room_1,kitchen_1,living_room_2,bedroom_1,kitchen_2,bedroom_2,subject_id,task,block_total_cat,block_scene_cat,trial_block_cat,trial_total_cat,target_cat,category,cond_cat,conceptual,perceptual,n,typicality,ranked,typi_bin,correct_1,correct_2,cond_mem,trial_total_mem,cat_training_trials.thisRepN,cat_training_trials.thisTrialN,cat_training_trials.thisN,cat_training_trials.thisIndex,categorization_trials.thisRepN,categorization_trials.thisTrialN,categorization_trials.thisN,categorization_trials.thisIndex,kitchen_a_categorization_trials.thisRepN,kitchen_a_categorization_trials.thisTrialN,kitchen_a_categorization_trials.thisN,kitchen_a_categorization_trials.thisIndex,kitchen_b_categorization_trials.thisRepN,kitchen_b_categorization_trials.thisTrialN,kitchen_b_categorization_trials.thisN,kitchen_b_categorization_trials.thisIndex,living_a_categorization_trials.thisRepN,living_a_categorization_trials.thisTrialN,living_a_categorization_trials.thisN,living_a_categorization_trials.thisIndex,living_b_categorization_trials.thisRepN,living_b_categorization_trials.thisTrialN,living_b_categorization_trials.thisN,living_b_categorization_trials.thisIndex,bed_a_categorization_trials.thisRepN,bed_a_categorization_trials.thisTrialN,bed_a_categorization_trials.thisN,bed_a_categorization_trials.thisIndex,bed_b_categorization_trials.thisRepN,bed_b_categorization_trials.thisTrialN,bed_b_categorization_trials.thisN,bed_b_categorization_trials.thisIndex,memo_training_trials.thisRepN,memo_training_trials.thisTrialN,memo_training_trials.thisN,memo_training_trials.thisIndex,memotest_trials.thisRepN,memotest_trials.thisTrialN,memotest_trials.thisN,memotest_trials.thisIndex,thisRow.t,notes,consent_text.started,consent_text.stopped,cat_training_key.keys,cat_training_key.corr,cat_training_key.rt,cat_training_key.duration,living_a_text_2.started,living_a_block_no.started,living_picture_image.started,living_picture_resp.keys,living_picture_resp.corr,living_picture_resp.rt,living_picture_resp.duration,living_picture_image.stopped,kitchen_fix.started,kitchen_picture_resp.keys,kitchen_picture_resp.corr,kitchen_picture_resp.rt,kitchen_picture_resp.duration,living_b_text_2.started,living_b_block_no.started,bed_a_text_2.started,bed_a_block_no.started,bed_picture_image.started,bed_picture_resp.keys,bed_picture_resp.corr,bed_picture_resp.rt,bed_picture_resp.duration,bed_b_text_2.started,bed_b_block_no.started,memo_training_slider.response,memo_training_slider.rt,memotest_task_slider.response,memotest_task_slider.rt,vpcode,participant,Alter,Geschlecht,Haendigkeit,date,expName,psychopyVersion,frameRate,expStart,
stimuli/img_a6u3n.jpg,f,1,0,0,0,0,0,1,categorization,1,1,26,26,living_room,living_room,target,82.6666666666667,61.1212121212121,33,71.8939393939394,215,high,,,,,,,,,0,0,0,0,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,188.25464444400131,,,,,,,,,,189.84039739799846,j,0,1.0813868609984638,None,190.59592427399912,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_bbs77.jpg,f,1,0,0,0,0,0,1,categorization,1,1,27,27,living_room,living_room,target,28.7777777777778,19.0555555555556,36,23.9166666666667,29,low,,,,,,,,,0,0,0,0,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,191.29488402900097,,,,,,,,,,193.12672597300116,j,0,0.16090318900023703,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_qwtnc.jpg,j,1,0,0,0,0,0,1,categorization,1,1,28,28,living_room,kitchen,distractor,61.2162162162162,32.5945945945946,37,46.9054054054054,156,low,,,,,,,,,0,0,0,0,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,193.6447385120009,,,,,,,,,,195.14930273799837,j,1,0.31364548800047487,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
,,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_2na1o.jpg,f,0,1,0,0,0,0,1,categorization,2,1,1,29,kitchen,kitchen,target,65.3783783783784,50.3243243243243,37,57.8513513513513,295,low,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.94078475900096,,,,,,,,,,,,,,,,200.4589134509988,j,0,0.1476574560001609,None,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_swx2d.jpg,f,0,1,0,0,0,0,1,categorization,2,1,2,30,kitchen,kitchen,target,69.90625,33.6875,32,51.796875,208,low,,,,,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.9544370270014,,,,,,,,,,,,,,,,202.49898566699994,j,0,0.1447318169994105,None,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_rych7.jpg,j,0,1,0,0,0,0,1,categorization,2,1,3,31,kitchen,living_room,distractor,30.9444444444444,25.3888888888889,36,28.1666666666667,41,low,,,,,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.03154831999927,,,,,,,,,,,,,,,,204.65540616699946,j,1,0.4708563589992991,None,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_1m0fn.jpg,f,0,1,0,0,0,0,1,categorization,2,1,4,32,kitchen,kitchen,target,82.1333333333333,66.8333333333333,30,74.4833333333333,647,high,,,,,,,,,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.4793514990015,,,,,,,,,,,,,,,,206.79489134200048,j,0,1.6052509709988954,None,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_vbrb7.jpg,f,0,1,0,0,0,0,1,categorization,2,1,5,33,kitchen,kitchen,target,84.7857142857143,74.1071428571429,28,79.4464285714286,713,high,,,,,,,,,0,1,1,1,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.76731727900187,,,,,,,,,,,,,,,,210.1389766300017,j,0,1.0230837439994502,None,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_diq9d.jpg,f,0,1,0,0,0,0,1,categorization,2,1,6,34,kitchen,kitchen,target,81,65.6046511627907,43,73.3023255813954,619,high,,,,,,,,,0,1,1,1,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.5305341530002,,,,,,,,,,,,,,,,212.7464204559983,j,0,0.23687385700031882,None,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_78zcn.jpg,f,0,1,0,0,0,0,1,categorization,2,1,7,35,kitchen,kitchen,target,69.4814814814815,44.2592592592593,27,56.8703703703704,278,low,,,,,,,,,0,1,1,1,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.3520293449983,,,,,,,,,,,,,,,,214.8710209890014,j,0,0.10964238800079329,None,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_m2gan.jpg,f,0,1,0,0,0,0,1,categorization,2,1,8,36,kitchen,kitchen,target,76.2121212121212,54.2424242424242,33,65.2272727272727,446,high,,,,,,,,,0,1,1,1,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.34182382799918,,,,,,,,,,,,,,,,216.7008830900013,j,0,0.7979103910001868,None,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_wixv2.jpg,j,0,1,0,0,0,0,1,categorization,2,1,9,37,kitchen,living_room,distractor,29.375,24.85,40,27.1125,38,low,,,,,,,,,0,1,1,1,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.86183894200076,,,,,,,,,,,,,,,,218.95154696200188,j,1,0.36297988500155043,None,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_vwrot.jpg,j,0,1,0,0,0,0,1,categorization,2,1,10,38,kitchen,bedroom,distractor,76.9230769230769,62.0769230769231,26,69.5,329.5,high,,,,,,,,,0,1,1,1,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.6840097989989,,,,,,,,,,,,,,,,221.66909906400178,j,1,0.01966271399942343,None,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_3eusg.jpg,f,0,1,0,0,0,0,1,categorization,2,1,11,39,kitchen,kitchen,target,70.64,53.36,25,62,377,high,,,,,,,,,0,1,1,1,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.07374633200016,,,,,,,,,,,,,,,,223.16262570099934,j,0,0.1332840169998235,None,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_uegbb.jpg,f,0,1,0,0,0,0,1,categorization,2,1,12,40,kitchen,kitchen,target,78.4390243902439,61.0243902439024,41,69.7317073170732,543,high,,,,,,,,,0,1,1,1,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.6629607850009,,,,,,,,,,,,,,,,225.68371093599853,j,0,0.18545440700108884,None,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_r8rvk.jpg,j,0,1,0,0,0,0,1,categorization,2,1,13,41,kitchen,bedroom,distractor,76.5,48.9318181818182,44,62.7159090909091,242,low,,,,,,,,,0,1,1,1,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.2281501510006,,,,,,,,,,,,,,,,227.65299888400114,j,1,0.06113140500019654,None,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_cjvod.jpg,f,0,1,0,0,0,0,1,categorization,2,1,14,42,kitchen,kitchen,target,74.72,50.24,25,62.48,385,high,,,,,,,,,0,1,1,1,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.08015297900056,,,,,,,,,,,,,,,,229.91561079199892,j,0,0.11387989499780815,None,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_z2mg7.jpg,f,0,1,0,0,0,0,1,categorization,2,1,15,43,kitchen,kitchen,target,16.1379310344828,8.03448275862069,29,12.0862068965517,6,low,,,,,,,,,0,1,1,1,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.40058715100167,,,,,,,,,,,,,,,,232.30465243100116,j,0,0.8459401399995841,None,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_c0me7.jpg,f,0,1,0,0,0,0,1,categorization,2,1,16,44,kitchen,kitchen,target,68.4,45.6285714285714,35,57.0142857142857,281,low,,,,,,,,,0,1,1,1,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.5104123050005,,,,,,,,,,,,,,,,234.83160311599931,j,0,0.06460511100158328,None,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_s37yz.jpg,f,0,1,0,0,0,0,1,categorization,2,1,17,45,kitchen,kitchen,target,83.52,69.88,25,76.7,680,high,,,,,,,,,0,1,1,1,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.25948817400058,,,,,,,,,,,,,,,,236.58934676300123,j,0,0.17127427800005535,None,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_bdqmg.jpg,j,0,1,0,0,0,0,1,categorization,2,1,18,46,kitchen,living_room,distractor,47.9722222222222,28.5555555555556,36,38.2638888888889,64,low,,,,,,,,,0,1,1,1,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.11637074800092,,,,,,,,,,,,,,,,238.8295421440016,j,1,0.0035798079989035614,None,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_ncr40.jpg,f,0,1,0,0,0,0,1,categorization,2,1,19,47,kitchen,kitchen,target,76.92,52.68,25,64.8,437,high,,,,,,,,,0,1,1,1,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.20106690000102,,,,,,,,,,,,,,,,240.6056124809984,j,0,0.13398988300104975,None,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_lszzj.jpg,f,0,1,0,0,0,0,1,categorization,2,1,20,48,kitchen,kitchen,target,68.1428571428571,50.7142857142857,21,59.4285714285714,317,low,,,,,,,,,0,1,1,1,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.10086895399945,,,,,,,,,,,,,,,,242.73900474200127,j,0,3.4106197069995687,None,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_epedy.jpg,f,0,1,0,0,0,0,1,categorization,2,1,21,49,kitchen,kitchen,target,79.4782608695652,58.9565217391304,23,69.2173913043478,530,high,,,,,,,,,0,1,1,1,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.52437397800168,,,,,,,,,,,,,,,,248.37716279400047,j,0,0.03594921499825432,None,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_0mhms.jpg,f,0,1,0,0,0,0,1,categorization,2,1,22,50,kitchen,kitchen,target,78,55.6857142857143,35,66.8428571428571,481,high,,,,,,,,,0,1,1,1,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.78593031199853,,,,,,,,,,,,,,,,250.4318192360006,j,0,0.2614659649989335,None,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_t4xel.jpg,f,0,1,0,0,0,0,1,categorization,2,1,23,51,kitchen,kitchen,target,86.875,66.5625,32,76.71875,681,high,,,,,,,,,0,1,1,1,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.06773642600092,,,,,,,,,,,,,,,,252.56001916999958,j,0,2.2216942330014717,None,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_kombf.jpg,f,0,1,0,0,0,0,1,categorization,2,1,24,52,kitchen,kitchen,target,82.9736842105263,66.8684210526316,38,74.9210526315789,657,high,,,,,,,,,0,1,1,1,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.15178260299945,,,,,,,,,,,,,,,,257.14599835899935,j,0,0.3513190500016208,None,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_otj9x.jpg,j,0,1,0,0,0,0,1,categorization,2,1,25,53,kitchen,bedroom,distractor,35.3636363636364,10.6666666666667,33,23.0151515151515,33,low,,,,,,,,,0,1,1,1,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.85303732100147,,,,,,,,,,,,,,,,259.17012798400174,j,1,0.9432739010007936,None,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_5p2ql.jpg,j,0,1,0,0,0,0,1,categorization,2,1,26,54,kitchen,bedroom,distractor,90.7,75.4,40,83.05,477,high,,,,,,,,,0,1,1,1,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.4877669640009,,,,,,,,,,,,,,,,261.7383768289983,j,1,0.21458333400005358,None,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_isw29.jpg,f,0,1,0,0,0,0,1,categorization,2,1,27,55,kitchen,kitchen,target,52.1785714285714,23.3928571428571,28,37.7857142857143,75,low,,,,,,,,,0,1,1,1,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.30631019299835,,,,,,,,,,,,,,,,263.77416956399975,j,0,0.3072543060006865,None,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_aqu2d.jpg,f,0,1,0,0,0,0,1,categorization,2,1,28,56,kitchen,kitchen,target,81.1470588235294,67.5588235294118,34,74.3529411764706,641,high,,,,,,,,,0,1,1,1,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.44590478399914,,,,,,,,,,,,,,,,265.60624767699846,j,0,0.25817235100112157,None,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_sk2ou.jpg,f,0,0,1,0,0,0,1,categorization,3,2,1,57,living_room,living_room,target,18.3157894736842,22.2894736842105,38,20.3026315789474,20,low,,,,,,,,,0,2,2,2,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,266.4535490679991,,,,,,,,,,269.29478822799865,j,0,0.3628740589992958,None,,,,,,,266.72353218400167,266.72353218400167,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_mvoj8.jpg,f,0,0,1,0,0,0,1,categorization,3,2,2,58,living_room,living_room,target,89.8333333333333,69.9166666666667,36,79.875,272,high,,,,,,,,,0,2,2,2,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,270.0192697329985,,,,,,,,,,271.48387994600125,j,0,0.017741202002071077,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_xy930.jpg,f,0,0,1,0,0,0,1,categorization,3,2,3,59,living_room,living_room,target,70.9705882352941,47.0294117647059,34,59,148,high,,,,,,,,,0,2,2,2,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,271.8705098270002,,,,,,,,,,273.8509284319989,j,0,0.3905713960011781,None,274.6062183979993,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_j856a.jpg,f,0,0,1,0,0,0,1,categorization,3,2,4,60,living_room,living_room,target,37.96875,27.40625,32,32.6875,52,low,,,,,,,,,0,2,2,2,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,274.623360870999,,,,,,,,,,275.8901752130005,j,0,0.923620508001477,None,276.66085927400127,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_v6kq9.jpg,j,0,0,1,0,0,0,1,categorization,3,2,5,61,living_room,kitchen,distractor,71.1842105263158,49.5,38,60.3421052631579,330,low,,,,,,,,,0,2,2,2,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,277.17643025800135,,,,,,,,,,278.35810808300084,j,1,0.18715366799733602,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_luk7x.jpg,f,0,0,1,0,0,0,1,categorization,3,2,6,62,living_room,living_room,target,70.15625,49.09375,32,59.625,149,high,,,,,,,,,0,2,2,2,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,278.91831776600156,,,,,,,,,,280.35875025800124,j,0,0.17409082800077158,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_95hiv.jpg,f,0,0,1,0,0,0,1,categorization,3,2,7,63,living_room,living_room,target,84.1764705882353,65.1176470588235,34,74.6470588235294,238,high,,,,,,,,,0,2,2,2,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,280.88511444300093,,,,,,,,,,282.5383040909983,j,0,0.1837772769977164,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_hbemf.jpg,f,0,0,1,0,0,0,1,categorization,3,2,8,64,living_room,living_room,target,81.5526315789474,69.2894736842105,38,75.4210526315789,241,high,,,,,,,,,0,2,2,2,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,283.0896300489985,,,,,,,,,,284.74507266,j,0,0.015001255000242963,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_8mkbv.jpg,j,0,0,1,0,0,0,1,categorization,3,2,9,65,living_room,kitchen,distractor,83.85,66.325,40,75.0875,661,high,,,,,,,,,0,2,2,2,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,285.1339971839989,,,,,,,,,,286.31520386800184,j,1,0.08153484600188676,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_ce55l.jpg,j,0,0,1,0,0,0,1,categorization,3,2,10,66,living_room,bedroom,distractor,84.4117647058823,65.4705882352941,34,74.9411764705882,394,high,,,,,,,,,0,2,2,2,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,286.77593579400127,,,,,,,,,,287.99113602099897,j,1,0.017341929997201078,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_9oofc.jpg,f,0,0,1,0,0,0,1,categorization,3,2,11,67,living_room,living_room,target,83,66.1351351351351,37,74.5675675675676,236,high,,,,,,,,,0,2,2,2,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,288.37939178599845,,,,,,,,,,289.6671926050003,j,0,0.3028184479990159,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_hmmra.jpg,f,0,0,1,0,0,0,1,categorization,3,2,12,68,living_room,living_room,target,52.3055555555556,36.1944444444444,36,44.25,86,low,,,,,,,,,0,2,2,2,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,290.32418327300184,,,,,,,,,,291.5919569969992,j,0,0.026351675001933472,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_yt3ea.jpg,j,0,0,1,0,0,0,1,categorization,3,2,13,69,living_room,bedroom,distractor,13.1470588235294,10.3235294117647,34,11.7352941176471,8,low,,,,,,,,,0,2,2,2,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,291.9839344889988,,,,,,,,,,293.9478281410011,j,1,0.27526742099871626,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_b21d7.jpg,f,0,0,1,0,0,0,1,categorization,3,2,14,70,living_room,living_room,target,26.8055555555556,13.8611111111111,36,20.3333333333333,21,low,,,,,,,,,0,2,2,2,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,294.57541005299936,,,,,,,,,,296.51311835199886,j,0,0.03489974700278253,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_4y7mh.jpg,f,0,0,1,0,0,0,1,categorization,3,2,15,71,living_room,living_room,target,51.9166666666667,38.2222222222222,36,45.0694444444444,89,low,,,,,,,,,0,2,2,2,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,296.9184932200005,,,,,,,,,,298.468598817999,j,0,0.07704091899722698,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
stimuli/img_abobq.jpg,f,0,0,1,0,0,0,1,categorization,3,2,16,72,living_room,living_room,target,73.5,51.1785714285714,28,62.3392857142857,165,high,,,,,,,,,0,2,2,2,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,298.90668279799866,,,,,,,,,,300.04406623400064,j,0,0.36438682899824926,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-04-05_16h41.55.092,V_1_memo_end,2023.2.3,119.48621167876702,2024-04-05 16h42.07.553099 +0200,
