kitchens_1,living_rooms_1,bedrooms_1,living_rooms_2,bedrooms_2,kitchens_2,subject_id,task,block_total,block_scene,trial_block,trial_total,target_cat,category,cond_cat,cond_mem,correct_answer,stimulus,conceptual,perceptual,typicality,n,p_typicality,p_conceptual,p_perceptual,r_typicality,r_conceptual,r_perceptual,cat_training_trials.thisRepN,cat_training_trials.thisTrialN,cat_training_trials.thisN,cat_training_trials.thisIndex,memo_training_trials.thisRepN,memo_training_trials.thisTrialN,memo_training_trials.thisN,memo_training_trials.thisIndex,categorization_trials.thisRepN,categorization_trials.thisTrialN,categorization_trials.thisN,categorization_trials.thisIndex,kitchen_a_categorization_trials.thisRepN,kitchen_a_categorization_trials.thisTrialN,kitchen_a_categorization_trials.thisN,kitchen_a_categorization_trials.thisIndex,kitchen_a_memotest.thisRepN,kitchen_a_memotest.thisTrialN,kitchen_a_memotest.thisN,kitchen_a_memotest.thisIndex,kitchen_b_categorization_trials.thisRepN,kitchen_b_categorization_trials.thisTrialN,kitchen_b_categorization_trials.thisN,kitchen_b_categorization_trials.thisIndex,kitchen_b_memotest.thisRepN,kitchen_b_memotest.thisTrialN,kitchen_b_memotest.thisN,kitchen_b_memotest.thisIndex,living_a_categorization_trials.thisRepN,living_a_categorization_trials.thisTrialN,living_a_categorization_trials.thisN,living_a_categorization_trials.thisIndex,living_a_memotest.thisRepN,living_a_memotest.thisTrialN,living_a_memotest.thisN,living_a_memotest.thisIndex,living_b_categorization_trials.thisRepN,living_b_categorization_trials.thisTrialN,living_b_categorization_trials.thisN,living_b_categorization_trials.thisIndex,living_b_memotest.thisRepN,living_b_memotest.thisTrialN,living_b_memotest.thisN,living_b_memotest.thisIndex,bed_a_categorization_trials.thisRepN,bed_a_categorization_trials.thisTrialN,bed_a_categorization_trials.thisN,bed_a_categorization_trials.thisIndex,bed_a_memotest.thisRepN,bed_a_memotest.thisTrialN,bed_a_memotest.thisN,bed_a_memotest.thisIndex,bed_b_categorization_trials.thisRepN,bed_b_categorization_trials.thisTrialN,bed_b_categorization_trials.thisN,bed_b_categorization_trials.thisIndex,bed_b_memotest.thisRepN,bed_b_memotest.thisTrialN,bed_b_memotest.thisN,bed_b_memotest.thisIndex,thisRow.t,notes,instructions_cat_2.started,instructions_cat_2.stopped,bed_b_text_2.started,bed_b_block_no.started,bed_picture_image.started,bed_picture_image.stopped,bed_picture_resp.keys,bed_picture_resp.corr,bed_picture_resp.rt,bed_picture_resp.duration,memotest_task_slider_key_resp.keys,memotest_task_slider_key_resp.rt,memotest_task_slider_key_resp.duration,kitchen_fix.started,kitchen_picture_resp.keys,kitchen_picture_resp.corr,kitchen_picture_resp.rt,kitchen_picture_resp.duration,participant,Alter,Geschlecht,Haendigkeit,date,expName,psychopyVersion,frameRate,expStart,
1,0,0,0,0,0,2,categorization,2,1,2,2,kitchens,kitchens,target,None,j,stimuli/img_ncr40.png,75.66666666666667,54.27272727272727,64.96969696969697,33,6,6,6,6,6,6,,,,,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.8513951249988,,,,,,,,,,,,,,,263.15112283399503,j,1,263.6242726249984,None,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
1,0,0,0,0,0,2,categorization,2,1,3,3,kitchens,kitchens,target,None,j,stimuli/img_84s7n.png,11.03125,2.90625,6.96875,32,1,1,1,1,1,1,,,,,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.6368220419972,,,,,,,,,,,,,,,264.7492074999973,j,1,265.04571574999864,None,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
1,0,0,0,0,0,2,categorization,2,1,4,4,kitchens,kitchens,target,None,j,stimuli/img_xti0z.png,81.40625,61.4375,71.421875,32,8,8,8,8,8,8,,,,,,,,,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.08565329199337,,,,,,,,,,,,,,,266.4665164170001,j,1,266.7469039589996,None,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
1,0,0,0,0,0,2,categorization,2,1,5,5,kitchens,kitchens,target,None,j,stimuli/img_a8wvq.png,86.25925925925925,66.25925925925925,76.25925925925925,27,10,10,10,10,10,10,,,,,,,,,0,1,1,1,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.793236958998,,,,,,,,,,,,,,,267.83424808399286,j,1,268.13718170899665,None,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
1,0,0,0,0,0,2,categorization,2,1,6,6,kitchens,bedrooms,distractor,None,f,stimuli/img_b89t4.png,71.41463414634147,47.85365853658536,59.63414634146342,41,5,5,5,5,5,5,,,,,,,,,0,1,1,1,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.1689082499943,,,,,,,,,,,,,,,270.1334356669977,j,0,270.77305208399775,None,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
1,0,0,0,0,0,2,categorization,2,1,7,7,kitchens,kitchens,target,None,j,stimuli/img_uwv6y.png,78.88888888888889,59.30555555555556,69.09722222222223,36,8,8,8,8,8,8,,,,,,,,,0,1,1,1,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.7875217499968,,,,,,,,,,,,,,,272.38921962499444,j,1,272.6728937499938,None,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
1,0,0,0,0,0,2,categorization,2,1,8,8,kitchens,kitchens,target,None,j,stimuli/img_uy1n4.png,76.30555555555556,55.33333333333334,65.81944444444444,36,7,7,7,7,7,7,,,,,,,,,0,1,1,1,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.7188812499953,,,,,,,,,,,,,,,274.7244774999999,j,1,275.01295045899315,None,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
1,0,0,0,0,0,2,categorization,2,1,9,9,kitchens,living_rooms,distractor,None,f,stimuli/img_5mw7y.png,72.6590909090909,50.86363636363637,61.76136363636364,44,6,6,6,6,6,6,,,,,,,,,0,1,1,1,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.0596336249946,,,,,,,,,,,,,,,276.8583546669979,j,0,277.090454666999,None,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
1,0,0,0,0,0,2,categorization,2,1,10,10,kitchens,kitchens,target,None,j,stimuli/img_i2k07.png,64.25925925925925,40.92592592592592,52.59259259259259,27,3,3,3,3,3,3,,,,,,,,,0,1,1,1,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.185852124996,,,,,,,,,,,,,,,278.63432691699563,j,1,278.9700334589943,None,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
1,0,0,0,0,0,2,categorization,2,1,11,11,kitchens,kitchens,target,None,j,stimuli/img_bwo9g.png,64.81818181818181,42.36363636363637,53.59090909090909,33,4,4,4,4,4,4,,,,,,,,,0,1,1,1,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.98910695899394,,,,,,,,,,,,,,,280.58980337499816,j,1,281.1062937089955,None,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
1,0,0,0,0,0,2,categorization,2,1,12,12,kitchens,kitchens,target,None,j,stimuli/img_c0me7.png,68.4,45.62857142857143,57.01428571428572,35,4,4,4,4,4,4,,,,,,,,,0,1,1,1,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.12136408399965,,,,,,,,,,,,,,,282.59189158399386,j,1,282.8918483749949,None,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
1,0,0,0,0,0,2,categorization,2,1,13,13,kitchens,kitchens,target,None,j,stimuli/img_jz3kd.png,72.79411764705883,51.64705882352941,62.22058823529412,34,6,6,6,6,6,6,,,,,,,,,0,1,1,1,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.9204737919936,,,,,,,,,,,,,,,284.8828362089989,j,1,285.20781837499817,None,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
1,0,0,0,0,0,2,categorization,2,1,14,14,kitchens,kitchens,target,None,j,stimuli/img_7pgd2.png,78.59375,57.84375,68.21875,32,8,7,7,7,7,7,,,,,,,,,0,1,1,1,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.2221704589974,,,,,,,,,,,,,,,287.1252169999934,j,1,287.4229990839958,None,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
1,0,0,0,0,0,2,categorization,2,1,15,15,kitchens,bedrooms,distractor,None,f,stimuli/img_mqnl6.png,70.7560975609756,45.68292682926829,58.21951219512195,41,5,5,5,5,5,5,,,,,,,,,0,1,1,1,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.4534820839981,,,,,,,,,,,,,,,288.48636641699704,j,0,288.85201912499906,None,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
1,0,0,0,0,0,2,categorization,2,1,16,16,kitchens,kitchens,target,None,j,stimuli/img_j5rpx.png,72.24242424242425,50,61.12121212121212,33,5,5,5,5,5,5,,,,,,,,,0,1,1,1,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.87006229199324,,,,,,,,,,,,,,,290.4005020419936,j,1,290.59880612499546,None,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
1,0,0,0,0,0,2,categorization,2,1,17,17,kitchens,kitchens,target,None,j,stimuli/img_xesl0.png,69.28571428571429,47.35714285714285,58.32142857142857,28,5,5,5,5,5,5,,,,,,,,,0,1,1,1,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.7298002499956,,,,,,,,,,,,,,,292.533655291998,j,1,292.84622162499727,None,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
1,0,0,0,0,0,2,categorization,2,1,18,18,kitchens,living_rooms,distractor,None,f,stimuli/img_hc49v.png,70.95121951219512,53.31707317073171,62.13414634146342,41,6,6,6,6,6,6,,,,,,,,,0,1,1,1,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.8697089589987,,,,,,,,,,,,,,,294.784134249996,j,0,295.0695179999966,None,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
1,0,0,0,0,0,2,categorization,2,1,19,19,kitchens,kitchens,target,None,j,stimuli/img_05flq.png,47.10344827586207,25.72413793103448,36.41379310344828,29,1,1,1,1,1,1,,,,,,,,,0,1,1,1,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.110042291999,,,,,,,,,,,,,,,296.68491558399546,j,1,297.19542862499657,None,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
1,0,0,0,0,0,2,categorization,2,1,20,20,kitchens,kitchens,target,None,j,stimuli/img_s9are.png,90.14285714285714,75.22857142857143,82.68571428571428,35,10,10,10,10,10,10,,,,,,,,,0,1,1,1,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.2275832499945,,,,,,,,,,,,,,,299.0935859589954,j,1,299.6537902919954,None,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
1,0,0,0,0,0,2,categorization,2,1,21,21,kitchens,kitchens,target,None,j,stimuli/img_411xa.png,51.03030303030303,28.93939393939394,39.98484848484848,33,2,2,2,2,2,2,,,,,,,,,0,1,1,1,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.6714434589958,,,,,,,,,,,,,,,300.8850865419954,j,1,301.3447689999957,None,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
1,0,0,0,0,0,2,categorization,2,1,22,22,kitchens,bedrooms,distractor,None,f,stimuli/img_71mhq.png,69.34210526315789,47.02631578947368,58.18421052631579,38,5,5,5,5,5,5,,,,,,,,,0,1,1,1,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.35570829199423,,,,,,,,,,,,,,,303.2724879169982,j,0,303.5584670419994,None,2,,,,2024-06-02_13h15.41.838,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-02 13h15.48.912011 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.603699083993,,,,,,,,,,,,,,,305.3246020419974,,,,,,,,,,,,,,
