stimulus,correct_answer,correct_1,living_room_1,kitchen_1,living_room_2,bedroom_1,kitchen_2,bedroom_2,subject_id,task,block_total_cat,block_scene_cat,trial_block_cat,trial_total_cat,target_cat,category,cond_cat,conceptual,perceptual,n,typicality,ranked,typi_bin,cond_mem,trial_total_mem,cat_training_trials.thisRepN,cat_training_trials.thisTrialN,cat_training_trials.thisN,cat_training_trials.thisIndex,memo_training_trials.thisRepN,memo_training_trials.thisTrialN,memo_training_trials.thisN,memo_training_trials.thisIndex,categorization_trials.thisRepN,categorization_trials.thisTrialN,categorization_trials.thisN,categorization_trials.thisIndex,kitchen_a_categorization_trials.thisRepN,kitchen_a_categorization_trials.thisTrialN,kitchen_a_categorization_trials.thisN,kitchen_a_categorization_trials.thisIndex,kitchen_a_memotest.thisRepN,kitchen_a_memotest.thisTrialN,kitchen_a_memotest.thisN,kitchen_a_memotest.thisIndex,kitchen_b_categorization_trials.thisRepN,kitchen_b_categorization_trials.thisTrialN,kitchen_b_categorization_trials.thisN,kitchen_b_categorization_trials.thisIndex,kitchen_b_memotest.thisRepN,kitchen_b_memotest.thisTrialN,kitchen_b_memotest.thisN,kitchen_b_memotest.thisIndex,living_a_categorization_trials.thisRepN,living_a_categorization_trials.thisTrialN,living_a_categorization_trials.thisN,living_a_categorization_trials.thisIndex,living_a_memotest.thisRepN,living_a_memotest.thisTrialN,living_a_memotest.thisN,living_a_memotest.thisIndex,living_b_categorization_trials.thisRepN,living_b_categorization_trials.thisTrialN,living_b_categorization_trials.thisN,living_b_categorization_trials.thisIndex,living_b_memotest.thisRepN,living_b_memotest.thisTrialN,living_b_memotest.thisN,living_b_memotest.thisIndex,bed_a_categorization_trials.thisRepN,bed_a_categorization_trials.thisTrialN,bed_a_categorization_trials.thisN,bed_a_categorization_trials.thisIndex,bed_a_memotest.thisRepN,bed_a_memotest.thisTrialN,bed_a_memotest.thisN,bed_a_memotest.thisIndex,bed_b_categorization_trials.thisRepN,bed_b_categorization_trials.thisTrialN,bed_b_categorization_trials.thisN,bed_b_categorization_trials.thisIndex,bed_b_memotest.thisRepN,bed_b_memotest.thisTrialN,bed_b_memotest.thisN,bed_b_memotest.thisIndex,thisRow.t,notes,instructions_cat_2.started,instructions_cat_2.stopped,cat_training_key.keys,cat_training_key.corr,cat_training_key.rt,cat_training_key.duration,memo_training_slider_key_resp.keys,memo_training_slider_key_resp.rt,memo_training_slider_key_resp.duration,living_a_text_2.started,living_a_block_no.started,living_picture_image.started,living_picture_resp.keys,living_picture_resp.corr,living_picture_resp.rt,living_picture_resp.duration,living_picture_image.stopped,memotest_task_slider_key_resp.keys,memotest_task_slider_key_resp.rt,memotest_task_slider_key_resp.duration,kitchen_fix.started,kitchen_picture_resp.keys,kitchen_picture_resp.corr,kitchen_picture_resp.rt,kitchen_picture_resp.duration,living_b_text_2.started,living_b_block_no.started,bed_a_text_2.started,bed_a_block_no.started,bed_picture_image.started,bed_picture_image.stopped,bed_picture_resp.keys,bed_picture_resp.corr,bed_picture_resp.rt,bed_picture_resp.duration,bed_b_text_2.started,bed_b_block_no.started,vpcode,participant,Alter,Geschlecht,Haendigkeit,date,expName,psychopyVersion,frameRate,expStart,
stimuli/img_16kib.jpg,f,,1,0,0,0,0,0,1,memory,1,1,21,21,living_room,living_room,target,81.2647058823529,58.8235294117647,34,70.0441176470588,204,high,old,8,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,267.3861704160081,,,,,,,,,,,,,,,,,,,j,268.7173612500046,None,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_xr3up.jpg,f,,1,0,0,0,0,0,1,memory,1,1,5,5,living_room,living_room,target,75.2439024390244,53.4146341463415,41,64.3292682926829,176,high,old,9,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,268.7360176660004,,,,,,,,,,,,,,,,,,,j,270.75443566600734,None,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_gnxyk.jpg,f,,1,0,0,0,0,0,1,memory,1,1,24,24,living_room,living_room,target,86.4864864864865,72.4054054054054,37,79.4459459459459,269,high,old,10,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,270.7746263750014,,,,,,,,,,,,,,,,,,,j,272.3222545410099,None,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_wwmp0.jpg,j,,1,0,0,0,0,0,1,memory,None,None,None,None,None,living_room,None,81.0909090909091,61.3939393939394,33,71.2424242424242,211,high,new,11,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,272.33650420799677,,,,,,,,,,,,,,,,,,,j,274.5302956660016,None,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_xt3jt.jpg,f,,1,0,0,0,0,0,1,memory,1,1,10,10,living_room,living_room,target,61.4242424242424,40.8181818181818,33,51.1212121212121,114,low,old,12,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,274.54038866600604,,,,,,,,,,,,,,,,,,,j,275.7390598330094,None,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_hc7o8.jpg,f,,1,0,0,0,0,0,1,memory,1,1,6,6,living_room,living_room,target,35.2068965517241,36.4137931034483,29,35.8103448275862,56,low,old,13,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,275.7527658750041,,,,,,,,,,,,,,,,,,,j,278.2139727909962,None,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_9ro1y.jpg,f,,1,0,0,0,0,0,1,memory,1,1,22,22,living_room,living_room,target,66.9473684210526,49.2105263157895,38,58.0789473684211,144,low,old,14,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,278.23645762499655,,,,,,,,,,,,,,,,,,,j,280.6909950410045,None,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_k0m56.jpg,f,,1,0,0,0,0,0,1,memory,1,1,1,1,living_room,living_room,target,76.0277777777778,49.9722222222222,36,63,168,high,old,15,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,280.7116433750052,,,,,,,,,,,,,,,,,,,j,287.7458892910072,None,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_injp0.jpg,f,,1,0,0,0,0,0,1,memory,1,1,7,7,living_room,living_room,target,63.65625,30.5,32,47.078125,95,low,old,16,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,287.7585080830031,,,,,,,,,,,,,,,,,,,j,288.8785336250003,None,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_a6u3n.jpg,f,,1,0,0,0,0,0,1,memory,1,1,26,26,living_room,living_room,target,82.6666666666667,61.1212121212121,33,71.8939393939394,215,high,old,17,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,288.9040893330093,,,,,,,,,,,,,,,,,,,j,290.94578254100634,None,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_bbs77.jpg,f,,1,0,0,0,0,0,1,memory,1,1,27,27,living_room,living_room,target,28.7777777777778,19.0555555555556,36,23.9166666666667,29,low,old,18,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,290.96992695800145,,,,,,,,,,,,,,,,,,,j,292.32333479099907,None,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_m59op.jpg,j,,1,0,0,0,0,0,1,memory,None,None,None,None,None,living_room,None,63.9142857142857,46.9714285714286,35,55.4428571428571,133,low,new,19,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,292.3419211250002,,,,,,,,,,,,,,,,,,,j,294.64208074999624,None,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_73pyk.jpg,j,,1,0,0,0,0,0,1,memory,None,None,None,None,None,living_room,None,70.7837837837838,47.1351351351351,37,58.9594594594595,147,high,new,20,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,294.6532951249974,,,,,,,,,,,,,,,,,,,j,296.3055254579958,None,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_i2l9a.jpg,j,,1,0,0,0,0,0,1,memory,None,None,None,None,None,living_room,None,22.3823529411765,17.5294117647059,34,19.9558823529412,17,low,new,21,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,296.4138248329982,,,,,,,,,,,,,,,,,,,j,298.1137066250085,None,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_89dvt.jpg,f,,1,0,0,0,0,0,1,memory,1,1,2,2,living_room,living_room,target,79.9032258064516,63,31,71.4516129032258,212,high,old,22,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,298.1368812080036,,,,,,,,,,,,,,,,,,,j,300.0969839580066,None,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_kf7vw.jpg,f,,1,0,0,0,0,0,1,memory,1,1,23,23,living_room,living_room,target,88.3142857142857,59.5142857142857,35,73.9142857142857,227,high,old,23,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,300.1203007080039,,,,,,,,,,,,,,,,,,,j,302.377406915999,None,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_fejeo.jpg,f,,1,0,0,0,0,0,1,memory,1,1,8,8,living_room,living_room,target,81.0294117647059,65.3235294117647,34,73.1764705882353,223,high,old,24,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,302.4036973750044,,,,,,,,,,,,,,,,,,,j,304.5737549159967,None,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_hfj08.jpg,f,,1,0,0,0,0,0,1,memory,1,1,4,4,living_room,living_room,target,86.5897435897436,60.6410256410256,39,73.6153846153846,225,high,old,25,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,304.59237466599734,,,,,,,,,,,,,,,,,,,j,306.71934445800434,None,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_xib79.jpg,f,,1,0,0,0,0,0,1,memory,1,1,19,19,living_room,living_room,target,79.0322580645161,51.8387096774194,31,65.4354838709677,178,high,old,26,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,306.7372922079958,,,,,,,,,,,,,,,,,,,j,309.7581855000026,None,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_fmgjx.jpg,f,,1,0,0,0,0,0,1,memory,1,1,12,12,living_room,living_room,target,81.5333333333333,56.0666666666667,30,68.8,199,high,old,27,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,309.77032658300595,,,,,,,,,,,,,,,,,,,j,311.41457483300474,None,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_jpldg.jpg,f,,1,0,0,0,0,0,1,memory,1,1,25,25,living_room,living_room,target,81.7878787878788,58.1212121212121,33,69.9545454545455,203,high,old,28,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,311.4301417910028,,,,,,,,,,,,,,,,,,,j,313.58883695800614,None,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_53nbn.jpg,j,,1,0,0,0,0,0,1,memory,None,None,None,None,None,living_room,None,73.7647058823529,51.2647058823529,34,62.5147058823529,166,high,new,29,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,313.60894637499587,,,,,,,,,,,,,,,,,,,j,315.1396953329968,None,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_8297a.jpg,f,,1,0,0,0,0,0,1,memory,1,1,20,20,living_room,living_room,target,92.0882352941177,76.3823529411765,34,84.2352941176471,288,high,old,30,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,315.1585470830032,,,,,,,,,,,,,,,,,,,j,None,None,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
,,,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_2na1o.jpg,f,,0,1,0,0,0,0,1,categorization,2,1,1,29,kitchen,kitchen,target,65.3783783783784,50.3243243243243,37,57.8513513513513,295,low,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.26331362500787,,,,,,,,,,,,,,,,,,,,,,322.535741041007,j,0,323.07893425000657,None,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_swx2d.jpg,f,,0,1,0,0,0,0,1,categorization,2,1,2,30,kitchen,kitchen,target,69.90625,33.6875,32,51.796875,208,low,,,,,,,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.09724583300704,,,,,,,,,,,,,,,,,,,,,,324.4922951250046,j,0,324.828012708007,None,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_rych7.jpg,j,,0,1,0,0,0,0,1,categorization,2,1,3,31,kitchen,living_room,distractor,30.9444444444444,25.3888888888889,36,28.1666666666667,41,low,,,,,,,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.84057220800605,,,,,,,,,,,,,,,,,,,,,,325.90102554099576,j,1,326.1727166250057,None,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_1m0fn.jpg,f,,0,1,0,0,0,0,1,categorization,2,1,4,32,kitchen,kitchen,target,82.1333333333333,66.8333333333333,30,74.4833333333333,647,high,,,,,,,,,,,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.2374869159976,,,,,,,,,,,,,,,,,,,,,,328.2094392910076,j,0,328.51721725000243,None,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_vbrb7.jpg,f,,0,1,0,0,0,0,1,categorization,2,1,5,33,kitchen,kitchen,target,84.7857142857143,74.1071428571429,28,79.4464285714286,713,high,,,,,,,,,,,0,1,1,1,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.5470296249987,,,,,,,,,,,,,,,,,,,,,,329.77506141600315,j,0,330.1317712910095,None,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_diq9d.jpg,f,,0,1,0,0,0,0,1,categorization,2,1,6,34,kitchen,kitchen,target,81,65.6046511627907,43,73.3023255813954,619,high,,,,,,,,,,,0,1,1,1,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.1491731660062,,,,,,,,,,,,,,,,,,,,,,331.8350498750078,j,0,None,None,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_78zcn.jpg,f,,0,1,0,0,0,0,1,categorization,2,1,7,35,kitchen,kitchen,target,69.4814814814815,44.2592592592593,27,56.8703703703704,278,low,,,,,,,,,,,0,1,1,1,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.27089441599674,,,,,,,,,,,,,,,,,,,,,,334.26847762500984,j,0,334.9107439579966,None,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_m2gan.jpg,f,,0,1,0,0,0,0,1,categorization,2,1,8,36,kitchen,kitchen,target,76.2121212121212,54.2424242424242,33,65.2272727272727,446,high,,,,,,,,,,,0,1,1,1,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.938646124996,,,,,,,,,,,,,,,,,,,,,,336.3692702910048,j,0,336.98574525000004,None,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_wixv2.jpg,j,,0,1,0,0,0,0,1,categorization,2,1,9,37,kitchen,living_room,distractor,29.375,24.85,40,27.1125,38,low,,,,,,,,,,,0,1,1,1,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.99932825000724,,,,,,,,,,,,,,,,,,,,,,338.22090387500066,j,1,338.77320887500537,None,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_vwrot.jpg,j,,0,1,0,0,0,0,1,categorization,2,1,10,38,kitchen,bedroom,distractor,76.9230769230769,62.0769230769231,26,69.5,329.5,high,,,,,,,,,,,0,1,1,1,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.80516033300955,,,,,,,,,,,,,,,,,,,,,,340.70299404099933,j,1,340.8895592500048,None,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_3eusg.jpg,f,,0,1,0,0,0,0,1,categorization,2,1,11,39,kitchen,kitchen,target,70.64,53.36,25,62,377,high,,,,,,,,,,,0,1,1,1,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.03752091599745,,,,,,,,,,,,,,,,,,,,,,342.2027808330022,j,0,342.6248724580073,None,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_uegbb.jpg,f,,0,1,0,0,0,0,1,categorization,2,1,12,40,kitchen,kitchen,target,78.4390243902439,61.0243902439024,41,69.7317073170732,543,high,,,,,,,,,,,0,1,1,1,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.6415441660065,,,,,,,,,,,,,,,,,,,,,,344.16981079100515,j,0,344.3855179999955,None,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_r8rvk.jpg,j,,0,1,0,0,0,0,1,categorization,2,1,13,41,kitchen,bedroom,distractor,76.5,48.9318181818182,44,62.7159090909091,242,low,,,,,,,,,,,0,1,1,1,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.5042321660003,,,,,,,,,,,,,,,,,,,,,,346.45252787500795,j,1,347.1274282910017,None,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_cjvod.jpg,f,,0,1,0,0,0,0,1,categorization,2,1,14,42,kitchen,kitchen,target,74.72,50.24,25,62.48,385,high,,,,,,,,,,,0,1,1,1,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.141101583009,,,,,,,,,,,,,,,,,,,,,,348.8927015000081,j,0,349.32785945800424,None,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_z2mg7.jpg,f,,0,1,0,0,0,0,1,categorization,2,1,15,43,kitchen,kitchen,target,16.1379310344828,8.03448275862069,29,12.0862068965517,6,low,,,,,,,,,,,0,1,1,1,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.3551489160018,,,,,,,,,,,,,,,,,,,,,,350.4028712910076,j,0,350.9040296250023,None,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_c0me7.jpg,f,,0,1,0,0,0,0,1,categorization,2,1,16,44,kitchen,kitchen,target,68.4,45.6285714285714,35,57.0142857142857,281,low,,,,,,,,,,,0,1,1,1,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.9160967080097,,,,,,,,,,,,,,,,,,,,,,352.61983016600425,j,0,352.9656660000037,None,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_s37yz.jpg,f,,0,1,0,0,0,0,1,categorization,2,1,17,45,kitchen,kitchen,target,83.52,69.88,25,76.7,680,high,,,,,,,,,,,0,1,1,1,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.9825972910039,,,,,,,,,,,,,,,,,,,,,,354.3252343750064,j,0,354.86487612500787,None,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_bdqmg.jpg,j,,0,1,0,0,0,0,1,categorization,2,1,18,46,kitchen,living_room,distractor,47.9722222222222,28.5555555555556,36,38.2638888888889,64,low,,,,,,,,,,,0,1,1,1,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.88239520799834,,,,,,,,,,,,,,,,,,,,,,356.8202034160058,j,1,357.17349808300787,None,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_ncr40.jpg,f,,0,1,0,0,0,0,1,categorization,2,1,19,47,kitchen,kitchen,target,76.92,52.68,25,64.8,437,high,,,,,,,,,,,0,1,1,1,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.20572600000014,,,,,,,,,,,,,,,,,,,,,,358.3528974159999,j,0,358.995113625002,None,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
stimuli/img_lszzj.jpg,f,,0,1,0,0,0,0,1,categorization,2,1,20,48,kitchen,kitchen,target,68.1428571428571,50.7142857142857,21,59.4285714285714,317,low,,,,,,,,,,,0,1,1,1,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0083340830024,,,,,,,,,,,,,,,,,,,,,,360.1354818749969,j,0,360.4854955000046,None,,,,,,,,,,,,,,1,,,,2024-05-20_15h59.38.842,SceneCat_2023_2_key_resp,2024.1.1,None,2024-05-20 15h59.45.525800 +0200,
