stimulus,correct_answer,correct_1,living_rooms_1,bedrooms_1,living_rooms_2,kitchens_1,kitchens_2,bedrooms_2,subject_id,task,block_total,block_scene,trial_block,trial_total,target_cat,category,cond_cat,cond_mem,conceptual,perceptual,typicality,n,p_typicality,p_conceptual,p_perceptual,r_typicality,r_conceptual,r_perceptual,cat_training_trials.thisRepN,cat_training_trials.thisTrialN,cat_training_trials.thisN,cat_training_trials.thisIndex,memo_training_trials.thisRepN,memo_training_trials.thisTrialN,memo_training_trials.thisN,memo_training_trials.thisIndex,categorization_trials.thisRepN,categorization_trials.thisTrialN,categorization_trials.thisN,categorization_trials.thisIndex,kitchen_a_categorization_trials.thisRepN,kitchen_a_categorization_trials.thisTrialN,kitchen_a_categorization_trials.thisN,kitchen_a_categorization_trials.thisIndex,kitchen_a_memotest.thisRepN,kitchen_a_memotest.thisTrialN,kitchen_a_memotest.thisN,kitchen_a_memotest.thisIndex,kitchen_b_categorization_trials.thisRepN,kitchen_b_categorization_trials.thisTrialN,kitchen_b_categorization_trials.thisN,kitchen_b_categorization_trials.thisIndex,kitchen_b_memotest.thisRepN,kitchen_b_memotest.thisTrialN,kitchen_b_memotest.thisN,kitchen_b_memotest.thisIndex,living_a_categorization_trials.thisRepN,living_a_categorization_trials.thisTrialN,living_a_categorization_trials.thisN,living_a_categorization_trials.thisIndex,living_a_memotest.thisRepN,living_a_memotest.thisTrialN,living_a_memotest.thisN,living_a_memotest.thisIndex,living_b_categorization_trials.thisRepN,living_b_categorization_trials.thisTrialN,living_b_categorization_trials.thisN,living_b_categorization_trials.thisIndex,living_b_memotest.thisRepN,living_b_memotest.thisTrialN,living_b_memotest.thisN,living_b_memotest.thisIndex,bed_a_categorization_trials.thisRepN,bed_a_categorization_trials.thisTrialN,bed_a_categorization_trials.thisN,bed_a_categorization_trials.thisIndex,bed_a_memotest.thisRepN,bed_a_memotest.thisTrialN,bed_a_memotest.thisN,bed_a_memotest.thisIndex,bed_b_categorization_trials.thisRepN,bed_b_categorization_trials.thisTrialN,bed_b_categorization_trials.thisN,bed_b_categorization_trials.thisIndex,bed_b_memotest.thisRepN,bed_b_memotest.thisTrialN,bed_b_memotest.thisN,bed_b_memotest.thisIndex,thisRow.t,notes,instructions_cat_2.started,instructions_cat_2.stopped,cat_training_key.keys,cat_training_key.corr,cat_training_key.rt,cat_training_key.duration,memo_training_slider_key_resp.keys,memo_training_slider_key_resp.rt,memo_training_slider_key_resp.duration,bed_b_text_2.started,bed_b_block_no.started,bed_picture_image.started,bed_picture_resp.keys,bed_picture_resp.corr,bed_picture_resp.rt,bed_picture_resp.duration,bed_picture_image.stopped,memotest_task_slider_key_resp.keys,memotest_task_slider_key_resp.rt,memotest_task_slider_key_resp.duration,kitchen_fix.started,participant,Alter,Geschlecht,Haendigkeit,date,expName,psychopyVersion,frameRate,expStart,
stimuli/catch_19_supermarket.jpg,f,,0,0,0,0,0,1,29,memory,1,2,20,381,bedrooms,None,None,catch,None,None,None,None,None,None,None,None,None,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,217.55027045798488,,,,,,,,,,,,,,,,,,,j,219.3687192919897,None,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_badai.png,j,,0,0,0,0,0,1,29,memory,1,2,21,382,bedrooms,bedrooms,target,old,63.97435897435897,43.38461538461539,53.67948717948718,39,4,4,4,4,4,4,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,219.38823179196334,,,,,,,,,,,,,,,,,,,j,221.58987866697134,None,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_6ddrx.png,j,,0,0,0,0,0,1,29,memory,1,2,22,383,bedrooms,bedrooms,target,old,82.2,63.68571428571428,72.94285714285715,35,8,8,8,8,8,8,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,221.5997003329685,,,,,,,,,,,,,,,,,,,j,223.3532803329872,None,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_ose78.png,f,,0,0,0,0,0,1,29,memory,1,2,23,384,bedrooms,bedrooms,None,new,80.19444444444444,60.25,70.22222222222223,36,8,7,7,7,7,7,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,223.36703195795417,,,,,,,,,,,,,,,,,,,j,224.7981565829832,None,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_ri0yx.png,j,,0,0,0,0,0,1,29,memory,1,2,24,385,bedrooms,bedrooms,target,old,88.96969696969697,77.15151515151516,83.06060606060606,33,10,10,10,10,10,10,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,224.82835224998416,,,,,,,,,,,,,,,,,,,j,226.67626049998216,None,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_aweye.png,f,,0,0,0,0,0,1,29,memory,1,2,25,386,bedrooms,bedrooms,None,new,53.42105263157895,31.84210526315789,42.63157894736842,38,2,2,2,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,24,226.68921545799822,,,,,,,,,,,,,,,,,,,j,228.10720304196002,None,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_fqgem.png,f,,0,0,0,0,0,1,29,memory,1,2,26,387,bedrooms,bedrooms,None,new,80.75,61.475,71.1125,40,8,8,8,8,8,8,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,25,228.1290854999679,,,,,,,,,,,,,,,,,,,j,229.73978616698878,None,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_bj2gr.png,f,,0,0,0,0,0,1,29,memory,1,2,27,388,bedrooms,bedrooms,None,new,65.25,44.8,55.025,40,4,4,4,4,4,4,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,26,229.7619039999554,,,,,,,,,,,,,,,,,,,j,231.94198908295948,None,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_kzg3h.png,f,,0,0,0,0,0,1,29,memory,1,2,28,389,bedrooms,bedrooms,None,new,77.02777777777777,56.22222222222222,66.625,36,7,7,7,7,7,7,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,27,27,231.96244087495143,,,,,,,,,,,,,,,,,,,j,233.99984287499683,None,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_sltwe.png,j,,0,0,0,0,0,1,29,memory,1,2,29,390,bedrooms,bedrooms,target,old,72.025,46.875,59.45,40,5,5,5,5,5,5,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,28,28,234.0122391670011,,,,,,,,,,,,,,,,,,,j,235.68054899998242,None,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_jge7p.png,j,,0,0,0,0,0,1,29,memory,1,2,30,391,bedrooms,bedrooms,target,old,90.42424242424242,75.63636363636364,83.03030303030303,33,10,10,10,10,10,10,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,29,29,235.69516637496417,,,,,,,,,,,,,,,,,,,j,237.40629920799984,None,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_65cdi.png,j,,0,0,0,0,0,1,29,memory,1,2,31,392,bedrooms,bedrooms,target,old,46.92307692307692,27,36.96153846153846,39,2,2,2,2,2,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,30,30,237.4351052499842,,,,,,,,,,,,,,,,,,,j,239.96390354196774,None,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_fbihy.png,j,,0,0,0,0,0,1,29,memory,1,2,32,393,bedrooms,bedrooms,target,old,44.39024390243902,26.90243902439024,35.64634146341464,41,2,2,2,2,2,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,31,31,239.97938112495467,,,,,,,,,,,,,,,,,,,j,241.96487550000893,None,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_3bxjb.png,f,,0,0,0,0,0,1,29,memory,1,2,33,394,bedrooms,bedrooms,None,new,87.28571428571429,72.65714285714286,79.97142857142858,35,10,10,10,9,9,10,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,32,241.98446074995445,,,,,,,,,,,,,,,,,,,j,243.30624504195293,None,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_7os7q.png,j,,0,0,0,0,0,1,29,memory,1,2,34,395,bedrooms,bedrooms,target,old,59.7027027027027,34.94594594594594,47.32432432432432,37,3,3,3,3,3,3,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,33,243.34574362495914,,,,,,,,,,,,,,,,,,,j,245.44128420797642,None,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_l1h36.png,j,,0,0,0,0,0,1,29,memory,1,2,35,396,bedrooms,bedrooms,target,old,26.64285714285714,9.142857142857142,17.89285714285714,42,1,1,1,1,1,1,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,34,245.45522229198832,,,,,,,,,,,,,,,,,,,j,247.03872595797293,None,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_2pnl2.png,f,,0,0,0,0,0,1,29,memory,1,2,36,397,bedrooms,bedrooms,None,new,6.621621621621622,7.135135135135135,6.878378378378379,37,1,1,1,1,1,1,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,35,35,247.06239999999525,,,,,,,,,,,,,,,,,,,j,248.76602320797974,None,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_sfh4b.png,j,,0,0,0,0,0,1,29,memory,1,2,37,398,bedrooms,bedrooms,target,old,69.06521739130434,49.54347826086956,59.30434782608695,46,5,5,5,5,5,5,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,36,36,36,248.78616816696012,,,,,,,,,,,,,,,,,,,j,250.68074183299905,None,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_cgdyc.png,f,,0,0,0,0,0,1,29,memory,1,2,38,399,bedrooms,bedrooms,None,new,32.93023255813954,14.04651162790698,23.48837209302326,43,1,1,1,1,1,1,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37,37,37,250.69065691699507,,,,,,,,,,,,,,,,,,,j,252.44329520798055,None,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_bntrh.png,j,,0,0,0,0,0,1,29,memory,1,2,39,400,bedrooms,bedrooms,target,old,76.07894736842105,53.36842105263158,64.72368421052632,38,6,6,6,6,6,6,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,38,38,38,252.45655379199889,,,,,,,,,,,,,,,,,,,j,254.00455104198772,None,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_dmjh8.png,j,,0,0,0,0,0,1,29,memory,1,2,40,401,bedrooms,bedrooms,target,old,57.48648648648648,37.64864864864865,47.56756756756756,37,3,3,3,3,3,3,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,39,39,39,254.10015504196053,,,,,,,,,,,,,,,,,,,j,256.09816424996825,None,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
stimuli/img_v8dra.png,f,,0,0,0,0,0,1,29,memory,1,2,41,402,bedrooms,bedrooms,None,new,61.77272727272727,38.79545454545455,50.28409090909091,44,3,3,3,3,4,3,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40,40,40,256.1184056249913,,,,,,,,,,,,,,,,,,,j,257.8535881669959,None,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,2024-06-18_12h53.53.831,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h54.06.439158 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.4105284999823,,,,,,,,,,,,,,,,,,,,,,261.6060083329794,,,,,,,,,,
